work_id,work_name,work_style,artist_name,artist_nationality,artist_style,artist_birth,artist_death,work_subject
713,Self-Portrait with a Straw Hat,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Portraits
715,Self-Portrait with Bandaged Ear and Pipe,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Portraits
714,Self-Portrait with Bandaged Ear,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
716,Self-Portrait with Felt Hat,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Portraits
717,Self-Portrait with Grey Felt Hat,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Portraits
718,Self-Portrait with Paint Palette,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Portraits
720,Self-Portrait with Straw Hat,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Portraits
719,Self-Portrait with Straw Hat,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Portraits
703,Self-Portrait,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Portraits
721,Sheaves of Wheat,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
723,Shoes,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Still-Life
722,Shoes,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Still-Life
725,Skull with Burning Cigarette,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Still-Life
724,Skull,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Still-Life
726,Snow Covered Field with a Harrow,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Winter
727,Sorrowing Old Man at Eternity's Gate,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
192376,"Starry Night (30"" x 24"")",,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
728,Starry Night Over the Rhone,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Rivers/Lakes
178,Starry Night,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
729,"Still Life, Blue Enamel Coffeepot, Earthenware and Fruit",Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Still-Life
761,Still Life of Oranges and Lemons with Blue Gloves,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Still-Life
762,Still Life with a Bouquet of Daisies,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
763,Still Life with Bible,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Still-Life
764,"Still Life with Grapes, Apples, Pear and Lemons",Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Still-Life
765,"Still Life with Mackerels, Lemons and Tomatoes",Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Still-Life
766,Still Life with Pears,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Still-Life
767,"Still Life with Plaster Statuette, a Rose and Two Novels",Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Still-Life
760,Still Life with Three Oranges,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Still-Life
768,Still Life with Two Sunflowers,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
769,"Summer Evening, Wheatfield with Setting Sun",Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Summer
192411,"Sunflowers, 12 in a Vase (26"" x 32"")",,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
772,"Sunflowers, 12 in a Vase",Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
192412,"Sunflowers, 14 in a Vase (24"" x 30"")",,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
773,"Sunflowers, 14 in a Vase",Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
771,Sunflowers,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
192410,"Sunflowers (24"" x 30"")",,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
770,Sunflowers,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
774,Sunny Lawn in a Public Park,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Summer
775,Sunset at Montmajour,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
776,Tatched Cottages in Cordeville,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Summer
777,Thatched Sandstone Cottages in Chaponval,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
543,The Alyscamps,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
539,The Blute-Fin Mill,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
778,The Bridge at Courbevoie,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Bridges
195372,The Brothel,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
779,The Channel La Roubine du Roi with Washer Women,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
780,The Church at Auvers Sur Oise,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Architectures
781,The Courtesan (after Eisen),Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
782,The Courtyard of the Hospital at Arles,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
783,The Dance Hall in Arles,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
784,The Drinkers (after Daumier),Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Cafes/Bars
785,The Factory,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
786,"The Fields, Wheat Fields",Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
787,The Flowering Orchard,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
788,The Fourteenth of July Celebration in Paris,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
789,The Garden at the Asylum at Saint-Remy,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Gardens
820,The Garden of the Asylum in Saint-Remy,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Gardens
821,The Good Samaritan (after Delacroix),Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
822,The Grounds of the Asylum,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
823,The Hill of Montmartre with Stone Quarry,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
824,The Iris,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
825,The Italian Woman,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
541,The Mill of the Galette,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
542,The Mill of the Galette,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
540,The Mill of the Galette,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
826,The Mulberry Tree,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
827,The Night Cafe´,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Cafes/Bars
828,The Old Mill,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
829,"The Peasant, Portrait of Patience Escalier",Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Portraits
830,The Pink Orchard,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Spring
831,The Poet Garden,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Gardens
832,"The Poet, Portrait of Eugene Boch",Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Portraits
195361,The Postman,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Portraits
834,The Potato Eaters,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
833,The Potato Eaters,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
835,The Raising of Lazarus (after Rembrandt),Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
837,The Reaper,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
836,The Reaper,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
838,The Red Vineyard,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Autumn/Fall
839,The Restaurant Rispal in Asnieres,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
841,The Rocks with Oak Tree,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
842,The Roofs of Paris,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
843,The Smoker,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
845,The Sower,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
844,The Sower,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
846,The Tarascon Diligence,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
847,The Trinquetaille Bridge,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Bridges
848,"The Viaduct in Arles, the Blue Train",Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
849,The White Cottage Among the Olive Trees,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
880,The White House at Night,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
881,The White Orchard,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Spring
882,The Yellow House,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Architectures
883,Three White Cottages in Saintes-Maries,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
885,Trees and Undergrowth,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
884,Trees and Undergrowth,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
886,Trees in the Garden of Saint-Paul Hospital,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Gardens
887,Two Crabs,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
888,Two Diggers Among Trees,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
889,Two Poplars in the Alpilles near Saint-Remy,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
890,Two Rabbits in a Meadow,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
891,Undergrowth,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
892,Vase of Roses,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
893,Vase with Chinese Asters and Gladioli,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
894,Vase with Daisies and Anemones,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
895,"Vase with Flowers, Coffeepot and Fruit",Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
896,Vase with Gladioli and China Asters,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
897,Vase with Irises Against a Yellow Background,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
898,"Vase with Lilacs, Daisies and Anemones",Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
899,Vase with Oleanders and Books,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
900,Vase with Red and White Carnations on a Yellow Background,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
901,Vase with Red Poppies,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
903,Vase with Zinnias and Geraniums,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
904,Vase with Zinnias and Other Flowers,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
902,Vase with Zinnias,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
906,View of a River with Rowing Boats,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Rivers/Lakes
907,"View of Arles, Flowering Orchards",Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Flowers
908,View of Arles with Irises in the Foreground,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Spring
909,View of Auvers,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
940,View of the Alpilles,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
946,"View of the Asylum and the Chapel of Saint Paul of Mausole, Saint-Remy",Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
942,View of Vessenots Near Auvers,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
943,Village Street and Steps in Auvers with Figures,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
944,Vincent Chair with His Pipe,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Still-Life
945,"Vincent Room at Arles, the Bedroom",Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
947,Way in the Voyer d'Argenson Park in Asnieres,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
949,Wheat Stacks in Provence,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
951,Wheatfield Under Thunderclouds,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
952,Wheatfield with a Lark,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
953,Wheatfield with a Reaper,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
954,Wheatfield with Cornflowers,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
955,Wheatfield with Crows,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Spring
956,Wheatfield with Cypresses at the Haute Galline,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
948,Wheatfield with Reaper and Sun,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
957,Wheatfield with Rising Sun,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
950,Wheatfield,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,Autumn/Fall
958,Wheatfields,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
959,Woman Sitting in the Grass,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
960,Women Picking Olives,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
961,Young Girl Standing in Front of a Wheatfield,Post-Impressionism,Vincent Van Gogh,Dutch,Post-Impressionist,1853,1890,
3032,Improvisation 19,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3034,Improvisation 2 (Funeral March),,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3036,Improvisation 21a,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3038,Improvisation 26 (Rowing),,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3040,Improvisation 30 (Cannons),,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3042,Improvisation 4,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3044,Improvisation 7,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3046,Improvisation 9,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3048,Improvisation Deluge,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3050,Improvisation Gorge,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
209533,Improvisation with Horses (sketch for improvisation No. 20),,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3052,Improvization 6 (African),,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3054,Improvization 9,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3056,In Grey,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3058,Interior (My Dining Room),,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3060,Kandinsky and Erma Bossi at the Table,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3062,Lady in Moscow,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3064,Landscape with Church,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3066,Landscape with Rain,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3068,Landscape with Tower,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3070,Ludwigskirche Munchen,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3072,Moscow I,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3074,Mountain,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3076,"Murnau, Burggrabenstrasse",,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3078,Murnau View with Railway and Castle,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3080,Murnau with Church I,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3082,Murnau with Church II,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3084,On Points,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3086,On White II,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3088,Overcast,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3090,Picture with Archer,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3092,Picture with Three Spots,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3094,Points,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3096,Portrait of Gabriele Munter,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3098,Portrait of Nina Kandinsky,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3100,Red Oval,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3102,Romantic Landscape,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3104,Schwabing with St. Ursula Church,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3106,Sky Blue,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3108,Small Dream in Red,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3110,Small Pleasures,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3112,Improvisation V,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3114,The Blue Horseman,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3116,The Blue Mountain,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3118,Thirty,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3120,To the Unknown Voice,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3124,Untitled II,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3122,Untitled,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3126,Upward,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3128,View of Murnau,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3130,Village Church,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3132,Volga Song,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3134,Winter Landscape,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3136,With a White Border,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
3138,Yellow Red Blue,,Wassily Kandinsky,Russian,Expressionist,1866,1944,Abstract/Modern Art
167433,Ships Near the Coast During a Calm,,Willem Van De Velde,Dutch,Marine Art,1633,1707,Marine Art/Maritime
167406,Ships Near the Coast in Windy Weather,,Willem Van De Velde,Dutch,Marine Art,1633,1707,Marine Art/Maritime
167646,Small Dutch Vessels Aground at Low Water in a Calm,,Willem Van De Velde,Dutch,Marine Art,1633,1707,Marine Art/Maritime
167500,The Cannon Shot,,Willem Van De Velde,Dutch,Marine Art,1633,1707,Marine Art/Maritime
167442,The Capture of the Royal Prince,,Willem Van De Velde,Dutch,Marine Art,1633,1707,Marine Art/Maritime
167601,The English Yacht Portsmouth an Anchor,,Willem Van De Velde,Dutch,Marine Art,1633,1707,Marine Art/Maritime
167610,The Shore at Scheveningen,,Willem Van De Velde,Dutch,Marine Art,1633,1707,Marine Art/Maritime
167451,The Surrender of the Royal Prince,,Willem Van De Velde,Dutch,Marine Art,1633,1707,Marine Art/Maritime
167628,Three Ships in a Gale,,Willem Van De Velde,Dutch,Marine Art,1633,1707,Marine Art/Maritime
4797,Dante and Virgil in Hell,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,Nude
4799,Dawn (Reduction),Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,Nude
4803,Elegy (Douleur d'Amour),Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,Nude
4805,Equality Before Death,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,Nude
4807,Evening Mood (La Crepuscule),Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,Nude
4809,Far From Home,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4913,First Caress (Premieres Caresse),Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4811,Fishing For Frogs,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4813,Fraternal Love,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4817,Girl with a Pomegranate,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4815,Girl,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4821,Head of a Young Girl,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4823,Homer and His Guide,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4825,"Idyll, Ancient Family",Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4839,The Cherry Branch,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4847,Laurel Branch,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4853,The Little Beggar Girls,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4861,Little Girl with a Bouquet,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4859,Little Girl,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4865,Little Thieves,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4867,Love On the Look Out,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4873,Maternal Admiration,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4877,Meditation,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4875,Meditation,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4879,Mignon,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4843,Milk Soup,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4881,Modesty,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4883,Not too Much to Carry,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4885,Nymphs and Satyr,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4887,On the Rocky Beach,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4889,Orestes Pursued by the Furies,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,Nude
4891,Orphan by the Fountain,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4895,Pifferaro,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4897,Plums,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4901,Portrait of a Young Woman,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,Portraits
4903,Portrait of Eva and Frances Johnston,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,Portraits
4905,Portrait of Gabrielle Cot,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,Portraits
4909,Portrait of Monsieur M.,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,Portraits
4911,Portrait of the Artist,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,Portraits
4915,Psyche,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4919,Rest in Harvest,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4917,Rest (Le Repos),Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4921,Return from the Harvest,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4929,Sewing (La Couturiere),Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4931,Shepherdess (Pastourelle),Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4933,Soup,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4937,Temptation,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4939,The Assault (L'Assaut),Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,Nude
4943,The Bather,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,Nude
4941,The Bather,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,Nude
4945,The Bohemian (Bohemienne),Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4947,The Broken Pitcher,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4949,The Cherry Picker,Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
4951,The Crab (Le crabe),Classicism,William Adolphe Bouguereau,French,Classicist,1825,1905,
